words,emotion
مابتعملش خلص حزن غبه تخلف مرض اهل جرل غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب غضب,sadness
قرر شبيغل لمن وصل وجع حد حقد يفق وصف,sadness
علم صري كذب نفق ضلل نشر خوف هلع جبن,anger
شخص تمت وم قدر فرق بس يكر وم يبغ يطق وجد ايش لحل حله حزن حب شوق بوح شعر عتب,sadness
شفق يتم موت اجل وقف تفه اثر غضب انص هدء قبر عقد جهز,sadness
قسه حيه جمع غرب وحد معا غرب كرب هزء حزن,sadness
ماتوقع وصل هدرج وبالنسبه خوف اول جرب عبر رعب للي جرب مو شي اكد غلب,fear
بجد علل حلو وحس انك رحو بجد,joy
اسف عكس صحح حرم ربه صح بدي ضمر مش حيحصل ده همل وقع طفل يبق ترب,anger
اشخ الل سعد علم الل ونا صدق عجز دفع اجر بيت صحب بيت اعط ذار وخر هله يوم احد,sadness
اتم ان تتي فجء سره خرج بحر احز حزن حزن ننش,sadness
انت جنه حد حب انت شء كبر حب انت ضحك حزن مرح انت لشر خير حب,joy
فكر مكن تصح مـ نوم لقي قرب ناس ليك تغر وبق حد تني انت متعرفوش دي رعب حب,sadness
احل شعر تسو سلب رفز طلع الل دخل فرز ختف شعر اكس الل دخل,anger
سقط سقط تبق قطر وحه امن وام رغم حصر شتءم اتج سلسل دلل فلس تفو,anger
قوه الا بلل علي عظم انس ربطو حزم امن شفت حدث روع طرق دمم عءل طفل ثرو سير وسط طرق,sadness
كبر جرد برا هنه ارخ سبق ثيل تلم خصم كره هلل اذق رره ذلل نهت سهر زعج,sadness
الن مش ندم وقت نسب الل كنت نظر وفت اون الحق اءم افت اوج حسر شكر جوز,sadness
اخر حجه كنت وقع انك ليك يد قتل ريح يا بشر حزن,sadness
شو زعج كون عم فكر سرح نبه كزه عسن نتب عافكار بلق مم مش بد وتر,anger
يلل غلي يوم غبر فكو الل رحم ديكم ماتركتو دوم زحم غضب,sadness
احي نحط وقف ادر الي سوت صح او خطا حزن انب ضمر,fear
ضلع دين شعب ميت حنن شيق حزن حزن,sadness
اسا حجه علم تكون كسل وقت ذكي عرف صلح بكد زنق رهق انب ضمر,sadness
شوق عظم ليل رمض روح رمض فلل حسن بلغ حب ورد,joy
رهرب خلق غضب,anger
وش هالصراخ جعع رمز تحت ارض,anger
مود مش حلو خالصص غضب,sadness
ثنا قلب لهث دعء جيت اهن صحب شهررمض زعل الل قلب قضي طوت صفح زعل زمن,joy
قلت صدق جمل بسم شخص يخش تحز كون سعد عين صبح جمل فرح وها سعد طبق نصح حب,joy
اي حد كتب عايزو انا حقي ذمر كمن وضع بسط ضحك,joy
اسل خبث حدث نفق غدر قرب,anger
فرح سعد حفل قدم عيد طفل غال فرع جرم طفل روض ملك نحل ربط غوط شرق فطر سعد,joy
فتر بكت كثر فتر قلت بخر ونا حقق مو بخر ابد,sadness
ماينوصف كلم ودك دخل قلب عشن يشف وجع الي سبب,sadness
اكر اذا كذب ونا عرف انك كذب كمل فلم طيب ولل شعر وجع حزن,sadness
فطر شرك هاي سيح حفظ قنا قدر شكر سهم فرح يام قدر,joy
خون ان نطق نطق كفر خرس خرس خين غدر اخز الل,anger
ادم الل عيد كثر بشر تلم جمل شي تلم وحد غرب جمل سعد اجل سعد ناس ليل عيد اتن حبب,joy
خلص عزء وند ان نري بكء دمع خدرو نشر حزن شكر,sadness
الل ميفرحش ليك فرحش ليه سيب ضحك ضحك ضحك ضحك ضحك,joy
يا بحر ينء حزن كثر افك حزن وجع غيب غريب,sadness
سعد قلب يمل يمك بهج سعد يرب,joy
هلع قلق ثق بنك نول دوء ندم ندم شدد سنو لتي حرم لذت حرم اهل,sadness
لهم اني صءم مش رح اسب علك غضب,anger
الل شكي يتي يوم نقم حرر شر نقم,sadness
تهل خير يا فخر حب حب وان شاء الل يمك سعد تنر شرف وين مابتكو,joy
مش هاسمح ان حد قلق فكر تني مواضيع اتت سبل ولل يمو عمر مابيصح ونا حال حبه حيت ناس كتر ورد,anger
اوك يعن نسخ رسم طبع كثر لعب نسخ انم حزن لا اعند ديم احس شور يبي له,anger
خيف علم حرب نار ودخ خوف موت قتل دم تعل هرب يعد سرق ارض لجا زرع حب يسم نهد,fear
سكو حله بقت طعم وله سحر جدد ليه خفه دم ترح بعد بصي انا بحب ولل ابت اخت كبر قمر حب حب ثقه هده يمو,joy
عطء رخص قيد عين جنب غضب عند قيد بلغ رور تري خطر فحط,anger
حاج خلط تطل جزه كوكوكرر خلط حوا حزن دمع ودع,sadness
وتر فز قلب,fear
معنديش اي انع انك تيج كلم حكل الل ضيق اكد هقف الل حصل بلش خوف بلش ردد غمز,fear
خاف اسراءيليه عرقل حمس بنء جدر غزه,fear
طرح سحر جمل ايه كان تحب في طرح,joy
دكتر اسن خلق رعب اذا كنو شدد عصب حزن حبط وفق,anger
جمل طقه سلم حيي علم الي يرح ليه مره هيرجعل تني,joy
عجل ونس قبس سرب غاز سمه جمع كيمياء حله هلع صفف وطن عمل,anger
لزم كدر بعد سحر عشن بدي ذكر اده مش اهل اي اخر اصل عصب,sadness
يجي يقل انت انت غير او يرد هجم حسب انك تسب,anger
شكل رتع او برد ضحك حزن,fear
شكل قلب زعل محد يدر داي تظل سبب تفه بعو ولل زعل,sadness
صعب نهد واه ظرف كسر حسس شمخ,sadness
يرب اكن ناس الل غير حيه احد الل اعط شعر فرح بسط الل روا ضرا حب ورد,joy
مايجيش علا ليل ذكر تيج معا دمع كسر طلع باه حزن,sadness
خير فرح يوم راه علم شلل يمك عيد ايا,joy
غضب لسط غضب طلع هاشتاق يزز شكر لسط حصر قلق,anger
ربم سلف كذب وجد علم يسي خلف نظم عقب ربم يصل عقب نقل ادب حول دري علم طلب لن رسب احد,anger
سته خاف حفز فكر سلب خوف فقر خوف نقد خوف مرض خوف وحد خوف شيخوخ خوف موت,fear
بطل خوف شي خوف ابي ايم حزن,fear
نبغ تحه لخو عرق ولل احب,joy
شبع كره حقد وضغ وفت فمس عرف سرح بحس تمل صير كن حضر وجد,anger
صبح امل يمل فءل ضعف صرر قهر سعد فرق قلب تسك حيتم حب,joy
ديم عاي شغل فضي سءل نحن اش نسب حب سله اذا احب خلك صرح وقل تعش وهم عاك وحد يرح طرق,sadness
حرب قمت كفرالشخ صدم صدم صدم فيه صوت ضرب نار رشش الي صدم حد عرف,fear
لمذ نبر تهد تحد كعد اخو دلس بسط ذعر يبق قطر ترك يخش رضخ قطر طلب خلج,sadness
يصل قسم وقن جزر سبب خرب سور ربن نقم,anger
سمع سلم اسد ملك غبه ضحك ححا تفح ضحك,joy
ابق دمع ابك نهد شطر,sadness
يا اتر حزن غضب غضب انا كده رتح بقي دمرتيل حلام ضحك ضحك ضحك ضحك ضحك ضحك,sadness
سور يعن دا خلف دمع رجل او بنت مبتكسرش احن بشر مش جمد,anger
ملع ابو الل جبه حقق حدش طلب شتم رسي ثور دي حجه ودي حجه,sadness
وفـ لحظ وحد دخل رده ربن تحل حجه صبر حب,joy
اخت متح كمن ساع ونص اه احن حانق هعط ضيق متح هرد ولل يرب تحل حلو يرب دعل حب,sadness
فضل نفخ كده لحد رقع في وشك ان شاء الل,anger
اعثرعليك روكسل عنو تلف جه الف,anger
عدد سبب موت وحد هاي سبب عنبس رصص طيش خناقهيلي سحب سلح قتل غلط يشل سلح يقص دغر روي حمش,sadness
الل حبب يتش سبل دين رمط تذل يجي خاص وجد لمد سعه نجس عيز متع ريتو يبن تنك ليه غضب,anger
داء شعر رضا منح سعد حال • زنه حمد مساء خير رضا شعر بوح,joy
انا خلص اتش قعد فرج ردو حفل,joy
ليه ناس تيج تلم زعل ضيق صلح انا فكر اجي مهم رفزو علا زعلو مش علا حزن قرف اوي قسم بلل,sadness
حجه وجع تصح معا وجع قدم وجع يكل قلب تعب عصب نزل دمع وين هير جسد,sadness
ايه شفت حلق وحس بدت ذكر الل قرت ضحك يس اكد انم رهب كثر حب,joy
تكو بلغ حزن بلغ انق كثر كفل بحم شفق اخر حزن حزن,sadness
دنا دره حجه ترد حجه اذت شخص شوف ترد فصل حد بيذ بكن تكد هيتعرض اذي,sadness
فرح وعش غلي علي اوع تحز يوم بكر هاترجع تضح لين هتنس همم صله فرح وعش,joy
شيط صفد شهر كرم وبن حوث بقي عصب الل يشل يبق حد سعه,sadness
ربن نقم وحد قال كلم طلعش مني وحد كلم علا يشو صور شكر,sadness
رمض حظو شهر فضل ناس سرق مو سرق خوف سلم نتو بشر شيط انس,anger
سعد انس شكر صبر غفر اسل الل سعد قلب قلب تتم حب,joy
اجد وفد وقس بلل انك بدع ولا عقد ان احد شهد حلق ضحك قلب ضحك ضحك ضحك انت تمل روح دعب طرفهمنقطعه نظر,joy
جرب تعش حدس عقل بطن ردد بيم شوف شلن سعد حب,joy
باستطاعتك دري سوء زجي نبر هلع صوت وال لست مايرام خبء خلف بخر مكن تناقضاتي,sadness
عيل شرع رقعو ا قدم بيت رحت طاع شخط شخط هزت رجء شرع ضحك تشف الا نور شرع طلع يشف ايه حصل عوز انم عضل,joy
ولل انك صدق عملاء ماتقدرتسوي اي شيء جبن,disgust
سلم تعش ربن سعد ويه يا عمر,joy
طبع تعش حيت كءب الل وعد انه فضل حد غاب حزن حزن,sadness
رحب نجم يءس كءب زعج صوت بح شده حزن خذي بيد شرف وقع حفر جدد نوم,sadness
خرب ام ضرس خرم الل هيقعد يجب عيد يود غضب,sadness
ايه بقا يوم جزه انس — همو فرح,joy
ساك سعد صدر ربي سعد ورد حب,joy
وحد قلق انه مش قلق متح بكر ده,fear
اخش ذءب ذءب انم خشه جلد حمل رعب عدو اره اره فات اون نجب سرر,fear
اتذكرداعيه الق حضر اشياءتخوف رهب واح تون صغر توسط ثنو تفل حجم سمء بدل مايرغب جنه طلي رهب غرابيب سود,fear
ليه بعد ونت دري اني حزن صح بوح ورد,sadness
سهل انك شتم تسب تحك كلم وسخ ابد بخل قوي عبقر ردد انت عبر كلب نبح كلم قيم,anger
بعد نطر يا تبع سلح رهب نحر شبب خيو هه,joy
انت حبش شوكولاته يا مها هنم مش طلب حجه طلب غضب غضب غضب سيب متع مره,anger
طول فوب خوف نتج عمر هتبق يجب هتعرف عمل حجه سعد ندم دا متع حيه فيش ندم,fear
اول مره رمض داي حيل قدر تنس فرح كبر ليك حيل قدر تنس شير فرح اول مره,joy
