words,emotion
كل اللي بيحصلنا ده نتيجه اننا موصناش السوايسه واعتمدنا ان الدنيا هايصه كده كده #ندم,sadness
"ما فيه جوائز قيمه للي يقسون بالكلام ""ببشاعه"" هدو الوضع.",anger
كل سنة و انتى طيبة يا هداف 😂 😂 و عيد سعيد عليكى 😂 😂 💃 🏻 💃 🏻 💃 🏻 و عقبال مليون سنة يا رب 😄 😄 و ربنا يتوب عليكى من اعياد الميلاد فى الامتحانات🤣🤣,joy
يارب تطلع النتيجة الي فيها خير بموت من التوتر💔💔,fear
مش بالدموع هترجعني 💃,sadness
ليه في برنامج #الصدمه كان السواق مصري ليه مكنش من نفس البلد ال كان فيها المقلب😠  ليه الاستهزاء ب لمصري😡  \n#للمصري_كرامه,anger
اليوم حلمان بالسيباس قمت من النوم ناشف ريجي وميت من اليوع 👀 أخوي هذا من #الرجيم وله من #غنجةوملاس 🐟 #تعبان #حلم 😑,fear
مش غلط وهم بالسجن ياكلوا من #الدجاج_الفاسد الذي أرسلوه لاهلنا \nخلي يمشي عليهم المثل القائل : من حفر حفرة لاخيه وقع فيها\n#بس_بقول\n#الاردن,sadness
تحدثت واخوتي عن الاوضاع الراهنة بما إننا من نبلاء البلد لم أخفي اسفي حينها عما حدث من باب حرية رأي استشاطوا غضبا وكأني ساب ابوي بقبره,sadness
يقلقون راحتي و يكرفوني ليلا و نهارا ثم يقولون أنت صاير غريب تصحى على الفطور مباشرة هذا ليس صيام لا بالله!!!!!!! عجبي,anger
الله رحيم والله لو عندي اطفال كان الحين مجنونه اركض بالشارع عندي هلع وخوف افقدهم يضيعون احد يخطفهم مو عادي حرصي يفوق الوصف,fear
أنا هطق لو مفتكرتش أحمد مالك ده شبه مين و ممكن أبطل أتفرج عالمسلسل 😡,anger
بالنسبة ان انا فعلا تعبت 😖 مش عارفة اذاكر ولا عارفة انام .offf😤,sadness
ويقول لك ذا تعامل راقي لامتصاص غضب المدخن شدخل العامل بغضبه الزق مرض والله,anger
احياناً السعاده تكون ع هئيه شخص محد ينكر هالشيّ👌🏻..,joy
نعم أختي بكل سرور 🌹 ❤️ 🌹,joy
اتوقع عندي بس ماشفت احد اشتكى 😪 ثلاث ايام ما اقدر العب مهمه وحدة لازم يلعق واليوم رابع,sadness
ليش م نكسر هالزعل ونبطل نكابر؟,sadness
مش بحب انتقم من حد \nبس هو واحد بس نفسى اوى انتقم منو 😠 👊\n\nأبو عواجه 😒 😭..... يا رب تموت يا شيخ 😑😂,anger
هذه نتيجة الصيام كيف اندحر به والآن ينتقم كذلك الخل يدحره يريد عبادة روح استشاط غضب بشكل لم يسبق له مثيل,anger
يارب البسمة اشوفها دايماً ع وجيه اهلي يارب تبعد الضيق عن قلوبهم 💭💜*.,joy
لا زالت كربلاء تنزف من جرح يزيد الملعون ولازالت دماء الحسين معلقة في سماءها الحمراء ترقب شمس الحرية #كربلاء تفجير ارهابي وهابي ملعون,sadness
هذا الي مو قادر يرقعها اعتذر الاعتذار من شيم الرجال الحكومه الله يعزها تقول الشعب القطري شقيق ومصلحته اولوية,anger
@Below19 أنا ضد مدريد حتى في حقهم بالحياة\nالمفروض يتم منعهم من التكاثر\nوالقضاء عليهم\nمو بس لحية خسارة كرة قدم\n\nالموت لمدريد\n😤😤😤😤😤😤😤😤😤,anger
محادثة بسيطة بمثآبه حضن وشويه كلآم يخلق الراحه مِن الشخص المطلوب .. واحنا بخير 😴❤️..,joy
اة يا دولة\nمش عارفين نستقبل فيها معايدات\nولا عارفين حتى نعيد على حد\n#قهر\n#وجع\n#حسرة\n#ذل\n#مهانة,sadness
صار جزء لا يتجزأ من حياتي #رعب,fear
دام بدايتها ضحكه يعني حب كوعك,joy
الناس ميتين جوع في ذمتكم الله لاسامحكم,sadness
آسف على نفسيتي المتقلبه على غضبي المفاجئ واسف لقلبك المسكين الذي يعاني من مزاجيتي بدون ذنب منه اسف لحظك اللي أعطاك شخص سيء مثلي يحبك 😴,sadness
om hassan | أم حسن\nقاطعوا المحل الغير محترم ده فى مدينة نصر  .. اعتدى على بنات بالضرب علشان منتقبات ومختمرات .. النجاسه فى ازهى صورها,sadness
السكه مش طويله فاضل عالحلم خطوه وهعدي في يوم وليله لكن خايف يا بكره جايز علي قد خوفنا فرح الأيام يشوفنا وينور كل ليله,fear
محادثة قديمة جدا قد تمدك بالدفء في أكثر أوقاتك بردا وحاجة لشخص يبتسم لك من قلبه تعيد إلى روحك النشوة بعد وقت عصيب من الجمود والرتابة,joy
أشهر عبارتين في العالم #I_LOVE_YOU #MADE_IN_CHINA والعبارتين مافيهمش لا #أمان و لا #ضمان,anger
انا اخاف كثير من الحيوانات بس احبها من بعيد لبعيد ودي اقدر اشيلها بدون خوف واعتني فيها هل فيه احد عنده حل خصوصا ان ودي ودي بس فيني رهبة,fear
لما الإمام يدعي للأموات بتيجيني غصة رهيبة و الدموع ما بتوقف بشوف بهاي اللحظه وجه ستي رحمة الله عليها فهي كانت أول فقيد لقلبي 💔 💔,sadness
زيزي كان لازم تاخد الم على وشها انها بتعامل الوسخة آية بالأدب دا و استفزتني جدا ومش طايقة ضعفها و استهوانها بكرامتها كدا #لا_تطفئ_الشمس,anger
كمثال عن صديق أخبرني برأي سلبي عنه وكان منزعج بشكل أزعجني معه،أنا أشوف فيه عكس الشيء ذا تماماً..ياجماعة ترا الطين واحد بس الأرواح مختلفة!,sadness
٩ ٪ من #توتر نفاق إلكتروني,anger
بالوقت اللي تبعد عن الناس اللي تضايقك باستمرار او تكون مصدر إزعاج بالنسبة لك حتى لو تحبهم بترتاح بشكل كبيير وتفتك منهم اكثر من انك تكون حزين,anger
@h3yran والله ياخوك مدري بس الافراح كانت عارمه😂💔,joy
صباحي في اتم الارتياح انك الحلم الذي تحول الى واقع بمشاركة الاماني واحلام بالمنام,joy
الإعلان جميل جداا بجد😍كل شويه اعيد فيه و اتفرج عليه😍😍\nالبرنس ❤💪 ربنا معاك يااآرب يا احسن برنس💖و ربنا يشفي كل مريض💔\n@ahelmy \n#ماس_احمد\n#حلمي,joy
@zzasho ب 30 الف نفر الدنيا كلها مع بعض بدون اي تكاليف و نعيش عيشه صعبه بالديون ! ليش الكل يتذمر من الزواج! عشان الديون بس,sadness
جوايا احساسا مش عارفه اوصفه \n#فرحانه 😊 اني خلصت ولا #زعلانه😢 \nوالشعور الاغلب مصدومه 😮 ومش \nاني مش هاروح جامعه تاني😖,joy
بلحظة منكون عم نضحك ولحظة التانية بتخلونا نتوجع❤مسلسل #كاراميل كامل متكامل فيو الضحكة والغصة والوجع والدمعة وفيو الأمل\n@MaguyBouGhosn برافو😍,sadness
الأولاد هم بهجة البيوت ومصدر حرارتها نبعث حياة البيت بمرحها وأصواتها وتتلون الحياة بمراحل أعمارها ومطالبها وتنشغل القلوب والعقول باهتماماته,joy
كأنها نهاية العاااالم انو جاكيتك يكون بيعد عنك 😤💔😒,anger
سؤال\nهي محادثات فيس بوك اللي في الرسايل لو اتحذفت من الطرفين\nممكن أي وسيلة ترجعها ؟\nواحد صاحبي العملية قلبت ضلمة معاه و مرعوب و عاوز يتأكد 😂,fear
جيزان قبل قليل كمين محكم يؤدي بمقتل اكثر من 5 عسكريين سعوديين بينهم ضابط واسر 2 هذا سبب تحليق طائراتهم الجبانة بشكل هستيري الى جهنم,sadness
لم أعد أثق في الأحداث إيران تتربص وتجاهر والغرب يريد حصص وبعض من أهلها فتنو بعيال دحلان لن أغامر بخسارة مكة والمدينة حتى ولو بأذى صغير #,sadness
@ShababRadioOman اتفق مع الاخ ناصرالزيادي\n\nباتت المفرقعات تشكل خطوره قصوى من حيث الاضرار التي ممكن ان تخلفها\n\nالحل هو توعية الاباء للابناء,anger
أين المسئول الذي ينزل للشارع ليسمع معاناة المجتمع والناس,anger
انا وياك انكتبنا فسطور الراحلين لايرجعنا عتاب ولايرجعنا حنين ولا شوق لذكرياتنا اللي مابين فرح وأنين،انتهينا فدرب الحب وبنفترق سنين,sadness
ودي اعلمك ب همومي ولكني اخاف اعلمك فيها ما تقدرها #أخاف,sadness
#اهالي_القصب_متذمرون_من_stc\n\nبرج الاتصالات مافيه الا شريحه وحده فور جي اللي تشتغل وعليه ضغط مو طبيعي,anger
بتشتري ثياب كل شهر عا قد راتبي ؟ اي شو بدنا نأكل 😠,anger
قلبي يخفق بسرعه #خفقان #توتر,fear
الأردن من شفتني و شافوني بحرهم ميت و هم ابطال في تطفلاتهم و ايضا يريدون رعاية خاصة لكثرة المعاقين اشطلعت هاي يعني الله غاضب عليهم,anger
